x_pos y_pos RA DEC amp e_amp VLSR e_VLSR vel_disp e_vel_disp int_tot e_int_tot rms pvalue aicc rchi2 ncomps ncomp_wmedian ncomp_jumps flag_blended flag_neg_res_peak flag_broad flag_centroid
16 0 160.8248 -27.7686 1.4160 0.5294 -21.0494 0.2720 2.6928 0.3851 9.5574 5.4514 0.0558 0.4513 -678.0334 1.0840 9 8 0 1 0 0 2
16 0 160.8248 -27.7686 4.6794 0.6129 -6.8867 1.8868 7.3217 1.0015 85.8795 24.5352 0.0558 0.4513 -678.0334 1.0840 9 8 0 1 0 0 2
16 0 160.8248 -27.7686 0.7379 0.0730 -4.7441 0.7198 22.1500 0.8556 40.9699 5.7907 0.0558 0.4513 -678.0334 1.0840 9 8 0 1 0 1 2
16 0 160.8248 -27.7686 3.0329 1.0631 -21.7736 1.7744 5.7560 0.4623 43.7599 20.0851 0.0558 0.4513 -678.0334 1.0840 9 8 0 1 0 0 2
16 0 160.8248 -27.7686 4.2029 0.7979 -7.4552 0.4738 2.3926 0.3639 25.2058 9.3470 0.0558 0.4513 -678.0334 1.0840 9 8 0 1 0 0 2
16 0 160.8248 -27.7686 2.6659 0.3368 -0.3784 0.0695 0.7724 0.0844 5.1616 1.2870 0.0558 0.4513 -678.0334 1.0840 9 8 0 1 0 0 2
16 0 160.8248 -27.7686 0.9882 0.2527 1.2258 0.1584 0.6484 0.1608 1.6062 0.9109 0.0558 0.4513 -678.0334 1.0840 9 8 0 0 0 0 2
17 0 160.7352 -27.7686 3.3019 0.1587 -5.7617 0.0237 0.8886 0.0325 7.3543 0.6355 0.0547 0.1619 -771.3448 1.0681 7 8 0 1 0 0 0
17 0 160.7352 -27.7686 5.1411 0.2887 -0.3313 0.0245 1.4817 0.0430 19.0941 1.6580 0.0547 0.1619 -771.3448 1.0681 7 8 0 0 0 0 0
17 0 160.7352 -27.7686 3.8837 0.1856 -19.6807 0.3349 6.4368 0.2781 62.6618 5.8324 0.0547 0.1619 -771.3448 1.0681 7 8 0 1 0 0 0
17 0 160.7352 -27.7686 7.8242 0.6829 -4.2991 0.2458 5.2764 0.1434 103.4819 12.0906 0.0547 0.1619 -771.3448 1.0681 7 8 0 1 0 0 0
17 0 160.7352 -27.7686 0.8892 0.0592 -4.4477 0.6973 20.0755 0.5330 44.7486 4.2441 0.0547 0.1619 -771.3448 1.0681 7 8 0 1 0 1 0
17 0 160.7352 -27.7686 2.2747 0.6705 -7.0599 0.3466 2.4608 0.3132 14.0309 6.4478 0.0547 0.1619 -771.3448 1.0681 7 8 0 1 0 0 0
17 0 160.7352 -27.7686 1.2149 0.1806 -21.3347 0.1497 2.4844 0.2212 7.5657 1.8984 0.0547 0.1619 -771.3448 1.0681 7 8 0 1 0 0 0
18 0 160.6455 -27.7686 1.6979 0.2407 -5.7896 0.0455 0.7918 0.0708 3.3701 0.8219 0.0562 0.6081 -652.8550 1.3058 7 8 0 1 0 0 3
18 0 160.6455 -27.7686 4.8563 0.2590 -0.4496 0.0273 1.5445 0.0434 18.8018 1.5588 0.0562 0.6081 -652.8550 1.3058 7 8 0 0 0 0 3
18 0 160.6455 -27.7686 4.6385 0.1559 -20.7395 0.2142 4.2204 0.2279 49.0705 4.3876 0.0562 0.6081 -652.8550 1.3058 7 8 0 0 0 0 3
18 0 160.6455 -27.7686 8.2356 0.3899 -5.3757 0.1597 5.8226 0.2008 120.2008 10.0319 0.0562 0.6081 -652.8550 1.3058 7 8 0 1 0 0 3
18 0 160.6455 -27.7686 0.5631 0.2274 -29.2961 1.9937 3.9948 0.9661 5.6386 4.1916 0.0562 0.6081 -652.8550 1.3058 7 8 0 0 0 0 3
18 0 160.6455 -27.7686 2.2448 0.4106 -6.0798 0.1150 1.9284 0.2102 10.8510 3.3841 0.0562 0.6081 -652.8550 1.3058 7 8 0 1 0 0 3
18 0 160.6455 -27.7686 0.9295 0.0816 -5.3658 0.7803 19.2829 0.5917 44.9290 5.4423 0.0562 0.6081 -652.8550 1.3058 7 8 0 1 0 1 3
19 0 160.5559 -27.7686 2.6188 4.5415 -0.6580 0.5336 1.1478 0.2619 7.5343 17.7668 0.0522 0.2188 -1033.1215 1.2474 8 7 0 1 0 0 1
19 0 160.5559 -27.7686 0.9119 3.1544 0.8125 5.3017 1.4252 1.6588 3.2577 28.1764 0.0522 0.2188 -1033.1215 1.2474 8 7 0 1 0 0 1
19 0 160.5559 -27.7686 0.6008 0.1323 -20.8979 0.1547 1.9114 0.2923 2.8787 1.1710 0.0522 0.2188 -1033.1215 1.2474 8 7 0 1 0 0 1
19 0 160.5559 -27.7686 0.0946 0.0132 19.2684 6.2699 54.5299 4.8568 12.9279 3.1203 0.0522 0.2188 -1033.1215 1.2474 8 7 0 1 0 1 1
19 0 160.5559 -27.7686 8.7819 0.1905 -4.7070 0.0505 4.7803 0.0812 105.2289 4.1083 0.0522 0.2188 -1033.1215 1.2474 8 7 0 1 0 0 1
19 0 160.5559 -27.7686 1.4259 0.0706 -5.8835 0.0382 0.8272 0.0516 2.9566 0.3399 0.0522 0.2188 -1033.1215 1.2474 8 7 0 1 0 0 1
19 0 160.5559 -27.7686 2.0863 0.2074 -9.3456 0.3357 14.3169 0.4930 74.8702 10.2783 0.0522 0.2188 -1033.1215 1.2474 8 7 0 1 0 0 1
19 0 160.5559 -27.7686 3.3301 0.1709 -20.4875 0.1053 5.1238 0.1837 42.7705 3.8071 0.0522 0.2188 -1033.1215 1.2474 8 7 0 1 0 0 1
20 0 160.4663 -27.7686 0.8450 0.1567 -21.1420 0.1203 2.2477 0.2451 4.7611 1.4981 0.0488 0.0398 -1169.0515 1.0093 7 8 0 1 0 0 0
20 0 160.4663 -27.7686 2.1905 0.0968 -0.5635 0.0425 1.3675 0.0590 7.5084 0.6705 0.0488 0.0398 -1169.0515 1.0093 7 8 0 0 0 0 0
20 0 160.4663 -27.7686 9.2028 0.1292 -4.4846 0.0627 4.9012 0.0490 113.0618 2.7349 0.0488 0.0398 -1169.0515 1.0093 7 8 0 1 0 0 0
20 0 160.4663 -27.7686 3.2521 0.1489 -19.9518 0.1770 5.6724 0.2311 46.2406 4.0876 0.0488 0.0398 -1169.0515 1.0093 7 8 0 1 0 0 0
20 0 160.4663 -27.7686 1.5805 0.0960 -9.4056 0.3458 17.2112 0.4234 68.1842 5.9211 0.0488 0.0398 -1169.0515 1.0093 7 8 0 1 0 0 0
20 0 160.4663 -27.7686 0.8580 0.0923 -5.6501 0.0679 0.9549 0.1059 2.0538 0.4732 0.0488 0.0398 -1169.0515 1.0093 7 8 0 1 0 0 0
20 0 160.4663 -27.7686 0.1180 0.0082 69.9196 2.5344 26.7051 2.7953 7.8993 1.4295 0.0488 0.0398 -1169.0515 1.0093 7 8 0 0 0 0 0
21 0 160.3766 -27.7686 8.5940 0.1857 -4.5964 0.0763 4.9136 0.0693 105.8491 3.8115 0.0471 0.1190 -1130.7659 0.9023 7 7 0 1 0 0 0
21 0 160.3766 -27.7686 2.2848 0.1449 -0.6925 0.0444 1.5557 0.0603 8.9099 0.9324 0.0471 0.1190 -1130.7659 0.9023 7 7 0 0 0 0 0
21 0 160.3766 -27.7686 3.1146 0.1091 -20.1736 0.1525 5.5294 0.1962 43.1694 3.0977 0.0471 0.1190 -1130.7659 0.9023 7 7 0 1 0 0 0
21 0 160.3766 -27.7686 1.7812 0.1164 -9.7498 0.3072 16.2896 0.3992 72.7314 6.6512 0.0471 0.1190 -1130.7659 0.9023 7 7 0 1 0 0 0
21 0 160.3766 -27.7686 0.5700 0.0974 -21.0885 0.1456 1.8792 0.2438 2.6848 0.8667 0.0471 0.1190 -1130.7659 0.9023 7 7 0 1 0 0 0
21 0 160.3766 -27.7686 1.1709 0.1457 -5.3092 0.0581 1.2451 0.1017 3.6544 0.7903 0.0471 0.1190 -1130.7659 0.9023 7 7 0 1 0 0 0
21 0 160.3766 -27.7686 0.1201 0.0082 64.3273 2.2732 24.1788 2.5011 7.2767 1.2986 0.0471 0.1190 -1130.7659 0.9023 7 7 0 0 0 0 0
22 0 160.2870 -27.7686 8.2595 0.1759 -4.6542 0.0691 4.9401 0.0638 102.2783 3.5285 0.0501 0.1666 -1118.8824 0.8758 7 8 0 1 0 0 2
22 0 160.2870 -27.7686 2.3323 0.1297 -0.7846 0.0437 1.6185 0.0604 9.4621 0.8993 0.0501 0.1666 -1118.8824 0.8758 7 8 0 0 0 0 2
22 0 160.2870 -27.7686 2.9980 0.0962 -20.1983 0.1159 5.4393 0.1448 40.8764 2.4355 0.0501 0.1666 -1118.8824 0.8758 7 8 0 1 0 0 2
22 0 160.2870 -27.7686 1.8911 0.1284 -9.9610 0.2724 16.0383 0.3985 76.0279 7.1782 0.0501 0.1666 -1118.8824 0.8758 7 8 0 1 0 0 2
22 0 160.2870 -27.7686 0.1255 0.0093 62.1757 2.0005 20.8134 2.1977 6.5487 1.2293 0.0501 0.1666 -1118.8824 0.8758 7 8 0 0 0 0 2
22 0 160.2870 -27.7686 0.3044 0.0525 -21.0463 0.1623 0.9721 0.2078 0.7417 0.3139 0.0501 0.1666 -1118.8824 0.8758 7 8 0 1 0 0 2
22 0 160.2870 -27.7686 1.6573 0.1206 -5.2168 0.0433 1.1719 0.0649 4.8682 0.6432 0.0501 0.1666 -1118.8824 0.8758 7 8 0 1 0 0 2
23 0 160.1974 -27.7686 6.1991 0.4549 -1.9676 0.3263 3.2704 0.1359 50.8186 5.9958 0.0505 0.3012 -1017.6712 1.1237 8 7 0 1 0 0 0
23 0 160.1974 -27.7686 1.1362 0.1801 -0.8989 0.0938 0.9237 0.1106 2.6307 0.7819 0.0505 0.3012 -1017.6712 1.1237 8 7 0 1 0 0 0
23 0 160.1974 -27.7686 1.3384 0.2435 -21.1828 0.4488 4.1617 0.4176 13.9618 4.1956 0.0505 0.3012 -1017.6712 1.1237 8 7 0 0 0 0 0
23 0 160.1974 -27.7686 3.8875 0.3337 -11.1703 0.2948 11.7382 0.4635 114.3825 14.7212 0.0505 0.3012 -1017.6712 1.1237 8 7 0 1 0 0 0
23 0 160.1974 -27.7686 0.3393 0.1213 -1.7275 3.2592 24.7480 3.1179 21.0481 11.1238 0.0505 0.3012 -1017.6712 1.1237 8 7 0 1 1 0 0
23 0 160.1974 -27.7686 0.1307 0.0125 68.4279 1.9596 13.0388 1.8697 4.2715 1.0792 0.0505 0.3012 -1017.6712 1.1237 8 7 0 0 0 0 0
23 0 160.1974 -27.7686 3.1505 0.7135 -7.9502 0.6816 2.9477 0.4779 23.2785 9.9007 0.0505 0.3012 -1017.6712 1.1237 8 7 0 1 0 0 0
23 0 160.1974 -27.7686 2.1601 0.5384 -5.2781 0.0945 1.3232 0.1516 7.1645 2.8113 0.0505 0.3012 -1017.6712 1.1237 8 7 0 0 0 0 0
24 0 160.1077 -27.7686 1.8145 0.1662 -0.8512 0.0443 1.1152 0.0695 5.0723 0.8095 0.0493 0.4682 -1012.8791 1.2040 7 8 0 0 0 0 0
24 0 160.1077 -27.7686 7.4868 0.5285 -3.8301 0.1191 4.6770 0.1937 87.7712 10.0874 0.0493 0.4682 -1012.8791 1.2040 7 8 0 1 1 0 0
24 0 160.1077 -27.7686 2.5355 0.4129 -14.9301 2.6018 9.0546 1.5852 57.5472 21.0874 0.0493 0.4682 -1012.8791 1.2040 7 8 0 1 1 0 0
24 0 160.1077 -27.7686 0.8494 0.2352 -20.8606 0.3718 3.8228 0.4338 8.1394 3.4332 0.0493 0.4682 -1012.8791 1.2040 7 8 0 1 0 0 0
24 0 160.1077 -27.7686 0.1337 0.0102 60.8782 1.9454 17.7392 2.1089 5.9431 1.2132 0.0493 0.4682 -1012.8791 1.2040 7 8 0 0 0 0 0
24 0 160.1077 -27.7686 1.5890 0.3346 -7.5402 1.0155 16.5856 0.7208 66.0610 17.3851 0.0493 0.4682 -1012.8791 1.2040 7 8 0 1 1 0 0
24 0 160.1077 -27.7686 1.5318 0.1804 -4.9730 0.0534 1.1393 0.0881 4.3746 0.8936 0.0493 0.4682 -1012.8791 1.2040 7 8 0 1 0 0 0
0 1 162.2589 -27.6886 11.6836 3.6140 -4.5887 0.0321 1.0917 0.0684 31.9708 12.5118 0.0518 0.1787 -1431.8854 1.2495 9 10 0 1 0 0 0
0 1 162.2589 -27.6886 2.3564 0.3419 -21.1741 0.3881 5.0253 0.3380 29.6832 6.5931 0.0518 0.1787 -1431.8854 1.2495 9 10 0 1 0 0 0
0 1 162.2589 -27.6886 0.0948 0.0142 88.1173 1.7901 9.9721 1.8319 2.3690 0.8551 0.0518 0.1787 -1431.8854 1.2495 9 10 0 0 0 0 0
0 1 162.2589 -27.6886 0.2761 0.0136 169.0977 0.6063 10.6452 0.6063 7.3661 0.8035 0.0518 0.1787 -1431.8854 1.2495 9 10 0 0 0 0 0
0 1 162.2589 -27.6886 0.3935 0.0269 4.8388 1.6004 31.4934 1.1914 31.0629 3.3777 0.0518 0.1787 -1431.8854 1.2495 9 10 0 1 0 1 0
0 1 162.2589 -27.6886 2.3777 0.4767 -12.7018 0.4566 10.9314 0.4387 65.1503 16.2019 0.0518 0.1787 -1431.8854 1.2495 9 10 0 1 0 0 0
0 1 162.2589 -27.6886 11.2974 2.4923 -6.1039 0.4285 1.6273 0.1748 46.0831 16.2080 0.0518 0.1787 -1431.8854 1.2495 9 10 0 1 0 0 0
0 1 162.2589 -27.6886 3.6030 0.1731 0.4401 0.0298 1.0322 0.0358 9.3225 0.7868 0.0518 0.1787 -1431.8854 1.2495 9 10 0 0 0 0 0
0 1 162.2589 -27.6886 8.1419 0.5795 -4.4392 0.1170 4.4146 0.1184 90.0956 8.9995 0.0518 0.1787 -1431.8854 1.2495 9 10 0 1 0 0 0
1 1 162.1693 -27.6886 10.8604 5.1511 -4.4286 0.0382 1.0667 0.0974 29.0386 17.6803 0.0494 0.5830 -1110.7688 1.3424 9 10 0 1 0 0 0
1 1 162.1693 -27.6886 4.2151 0.0903 -12.0810 0.1642 11.4263 0.0926 120.7268 3.5868 0.0494 0.5830 -1110.7688 1.3424 9 10 0 1 0 0 0
1 1 162.1693 -27.6886 1.2808 0.0625 -22.2464 0.1538 3.7867 0.1897 12.1575 1.2322 0.0494 0.5830 -1110.7688 1.3424 9 10 0 0 0 0 0
1 1 162.1693 -27.6886 17.6470 5.0896 -5.9345 0.3392 1.5945 0.2286 70.5318 33.3728 0.0494 0.5830 -1110.7688 1.3424 9 10 0 1 0 0 0
1 1 162.1693 -27.6886 0.3184 0.0141 168.2871 0.4799 9.3864 0.4799 7.4912 0.7317 0.0494 0.5830 -1110.7688 1.3424 9 10 0 0 0 0 0
1 1 162.1693 -27.6886 3.1911 2.0574 -8.5930 1.4481 1.9722 0.4912 15.7752 16.6326 0.0494 0.5830 -1110.7688 1.3424 9 10 0 1 0 0 0
1 1 162.1693 -27.6886 5.8464 0.4669 -1.3005 0.4570 2.7204 0.2398 39.8670 6.9789 0.0494 0.5830 -1110.7688 1.3424 9 10 0 0 0 0 0
1 1 162.1693 -27.6886 0.3379 0.0130 30.0347 0.6883 11.5520 0.7331 9.7856 1.0224 0.0494 0.5830 -1110.7688 1.3424 9 10 0 0 0 0 0
1 1 162.1693 -27.6886 3.0318 0.3221 0.5504 0.0428 0.9115 0.0564 6.9272 1.2104 0.0494 0.5830 -1110.7688 1.3424 9 10 0 0 0 0 0
2 1 162.0797 -27.6886 15.7213 2.3850 -5.7041 0.2131 1.5875 0.1225 62.5607 15.0511 0.0505 0.7882 -1140.9044 1.0457 10 9 0 1 0 0 0
2 1 162.0797 -27.6886 1.7322 0.3886 -23.0256 0.9751 3.5919 0.5294 15.5961 6.3130 0.0505 0.7882 -1140.9044 1.0457 10 9 0 0 0 0 0
2 1 162.0797 -27.6886 1.3400 0.3520 -16.7419 0.7549 3.0108 0.6740 10.1132 5.5152 0.0505 0.7882 -1140.9044 1.0457 10 9 0 1 0 0 0
2 1 162.0797 -27.6886 2.7859 0.3457 -12.1563 0.2776 12.9230 0.5084 90.2451 15.1887 0.0505 0.7882 -1140.9044 1.0457 10 9 0 1 0 0 0
2 1 162.0797 -27.6886 0.3738 0.0144 167.6917 0.4021 9.0388 0.4021 8.4682 0.7175 0.0505 0.7882 -1140.9044 1.0457 10 9 0 0 0 0 0
2 1 162.0797 -27.6886 0.3269 0.0143 30.0380 0.8921 10.7086 0.8133 8.7744 1.0789 0.0505 0.7882 -1140.9044 1.0457 10 9 0 0 0 0 0
2 1 162.0797 -27.6886 9.4812 1.3980 -5.2664 0.1661 3.7424 0.3234 88.9398 21.9324 0.0505 0.7882 -1140.9044 1.0457 10 9 0 1 0 0 0
2 1 162.0797 -27.6886 6.1637 2.1943 -4.3573 0.0195 0.9172 0.0843 14.1703 6.8103 0.0505 0.7882 -1140.9044 1.0457 10 9 0 1 0 0 0
2 1 162.0797 -27.6886 5.7478 0.5048 0.5749 0.0487 1.2145 0.0655 17.4987 2.5632 0.0505 0.7882 -1140.9044 1.0457 10 9 0 0 0 0 0
2 1 162.0797 -27.6886 0.7137 0.2117 3.5657 0.6623 1.6138 0.4195 2.8869 1.8292 0.0505 0.7882 -1140.9044 1.0457 10 9 0 0 0 0 0
3 1 161.9900 -27.6886 14.2043 0.8144 -5.4155 0.0563 2.7230 0.0782 96.9509 8.5020 0.0509 0.1273 -1122.7688 1.2230 9 9 0 1 0 0 0
3 1 161.9900 -27.6886 4.3587 0.0498 -12.7500 0.2633 11.1528 0.1247 121.8511 2.7719 0.0509 0.1273 -1122.7688 1.2230 9 9 0 0 0 0 0
3 1 161.9900 -27.6886 1.0107 0.0474 -22.8027 0.1326 3.4035 0.1743 8.6228 0.8671 0.0509 0.1273 -1122.7688 1.2230 9 9 0 0 0 0 0
3 1 161.9900 -27.6886 7.3273 0.3572 0.6176 0.0443 1.2757 0.0418 23.4313 1.9465 0.0509 0.1273 -1122.7688 1.2230 9 9 0 0 0 0 0
3 1 161.9900 -27.6886 0.3827 0.0148 167.3152 0.4085 9.1732 0.4085 8.8007 0.7463 0.0509 0.1273 -1122.7688 1.2230 9 9 0 0 0 0 0
3 1 161.9900 -27.6886 0.3466 0.0129 26.1162 1.2635 13.2993 1.1216 11.5550 1.4411 0.0509 0.1273 -1122.7688 1.2230 9 9 0 0 0 0 0
3 1 161.9900 -27.6886 8.3723 1.8952 -4.4105 0.0801 0.9382 0.0465 19.6884 5.6538 0.0509 0.1273 -1122.7688 1.2230 9 9 0 1 0 0 0
3 1 161.9900 -27.6886 0.9227 0.1846 3.5443 0.6469 1.6569 0.3810 3.8323 1.8243 0.0509 0.1273 -1122.7688 1.2230 9 9 0 0 0 0 0
3 1 161.9900 -27.6886 9.1619 1.6170 -6.0103 0.2242 1.2625 0.1276 28.9940 8.5648 0.0509 0.1273 -1122.7688 1.2230 9 9 0 1 0 0 0
4 1 161.9004 -27.6886 7.0079 1.1351 -6.1243 0.1817 1.0767 0.0975 18.9141 5.0541 0.0507 0.4203 -1098.9271 1.2392 9 9 0 1 0 0 0
4 1 161.9004 -27.6886 8.0783 0.6778 0.6474 0.0396 1.3055 0.0422 26.4360 3.1433 0.0507 0.4203 -1098.9271 1.2392 9 9 0 1 0 0 0
4 1 161.9004 -27.6886 1.0582 0.0414 -22.8710 0.0945 2.8220 0.1243 7.4855 0.6352 0.0507 0.4203 -1098.9271 1.2392 9 9 0 0 0 0 0
4 1 161.9004 -27.6886 15.8769 0.5250 -5.5084 0.0346 2.5773 0.0458 102.5689 5.2755 0.0507 0.4203 -1098.9271 1.2392 9 9 0 1 0 0 0
4 1 161.9004 -27.6886 4.4995 0.0366 -12.8719 0.2864 11.1297 0.1385 125.5260 2.5961 0.0507 0.4203 -1098.9271 1.2392 9 9 0 0 0 0 0
4 1 161.9004 -27.6886 0.2793 0.0139 167.1848 0.5702 9.9428 0.5702 6.9602 0.7647 0.0507 0.4203 -1098.9271 1.2392 9 9 0 0 1 0 0
4 1 161.9004 -27.6886 0.3324 0.0133 25.0548 1.4473 13.0320 1.2123 10.8588 1.4851 0.0507 0.4203 -1098.9271 1.2392 9 9 0 0 0 0 0
4 1 161.9004 -27.6886 8.7769 1.1824 -4.4436 0.0987 0.9349 0.0434 20.5680 3.8536 0.0507 0.4203 -1098.9271 1.2392 9 9 0 1 0 0 0
4 1 161.9004 -27.6886 0.9715 0.3445 3.2362 1.1983 1.9400 0.6010 4.7242 3.6582 0.0507 0.4203 -1098.9271 1.2392 9 9 0 1 0 0 0
5 1 161.8108 -27.6886 8.1081 1.1258 -5.8154 0.1819 1.1168 0.1010 22.6988 5.4890 0.0551 0.1729 -956.6746 1.2137 9 9 0 1 0 0 0
5 1 161.8108 -27.6886 9.1672 0.0804 0.7785 0.0148 1.3300 0.0226 30.5625 0.7917 0.0551 0.1729 -956.6746 1.2137 9 9 0 0 0 0 0
5 1 161.8108 -27.6886 1.3100 0.0395 -22.5019 0.0910 3.1066 0.1161 10.2006 0.7003 0.0551 0.1729 -956.6746 1.2137 9 9 0 0 0 0 0
5 1 161.8108 -27.6886 14.9919 0.4699 -5.5298 0.0318 2.6284 0.0448 98.7723 4.8303 0.0551 0.1729 -956.6746 1.2137 9 9 0 1 0 0 0
5 1 161.8108 -27.6886 4.5045 0.0412 -12.2465 0.1615 11.4922 0.0848 129.7585 2.1532 0.0551 0.1729 -956.6746 1.2137 9 9 0 0 0 0 0
5 1 161.8108 -27.6886 0.2780 0.0140 27.9422 1.0273 11.5465 1.0482 8.0473 1.1717 0.0551 0.1729 -956.6746 1.2137 9 9 0 0 0 0 0
5 1 161.8108 -27.6886 0.6841 0.0662 4.1890 0.1619 1.0248 0.1471 1.7574 0.4466 0.0551 0.1729 -956.6746 1.2137 9 9 0 0 0 0 0
5 1 161.8108 -27.6886 0.1516 0.0151 167.9750 1.0858 9.4125 1.0858 3.5774 0.8113 0.0551 0.1729 -956.6746 1.2137 9 9 0 0 0 0 0
5 1 161.8108 -27.6886 6.9032 1.4914 -4.2621 0.0962 0.8713 0.0466 15.0770 4.2386 0.0551 0.1729 -956.6746 1.2137 9 9 0 1 0 0 0
6 1 161.7211 -27.6886 7.4138 1.0185 -4.4155 0.1234 0.8930 0.0527 16.5960 3.3932 0.0512 0.0436 -943.5410 1.1673 10 9 0 1 0 0 0
6 1 161.7211 -27.6886 9.6121 0.0813 0.7507 0.0148 1.2706 0.0221 30.6142 0.7961 0.0512 0.0436 -943.5410 1.1673 10 9 0 0 0 0 0
6 1 161.7211 -27.6886 4.3464 0.2686 -11.8051 0.5256 11.2696 0.3925 122.7785 12.1272 0.0512 0.0436 -943.5410 1.1673 10 9 0 1 0 0 0
6 1 161.7211 -27.6886 14.6663 0.2901 -5.5499 0.0272 2.6569 0.0350 97.6742 3.2435 0.0512 0.0436 -943.5410 1.1673 10 9 0 1 0 0 0
6 1 161.7211 -27.6886 0.1556 0.1895 -19.4259 36.2351 25.2304 11.6101 9.8414 22.0263 0.0512 0.0436 -943.5410 1.1673 10 9 0 1 0 1 0
6 1 161.7211 -27.6886 5.4079 1.0263 -5.9727 0.1897 0.9332 0.0889 12.6507 3.8345 0.0512 0.0436 -943.5410 1.1673 10 9 0 1 0 0 0
6 1 161.7211 -27.6886 0.0802 0.0160 169.6113 1.6758 7.2792 1.6758 1.4636 0.6957 0.0512 0.0436 -943.5410 1.1673 10 9 0 0 0 0 0
6 1 161.7211 -27.6886 1.6731 0.0509 -22.2938 0.0770 3.3090 0.1022 13.8777 0.8636 0.0512 0.0436 -943.5410 1.1673 10 9 0 1 0 0 0
6 1 161.7211 -27.6886 0.8192 0.0870 3.9107 0.1869 1.1076 0.1552 2.2745 0.5939 0.0512 0.0436 -943.5410 1.1673 10 9 0 0 0 0 0
6 1 161.7211 -27.6886 0.2519 0.1234 30.3491 3.8904 10.7414 3.0054 6.7835 6.1494 0.0512 0.0436 -943.5410 1.1673 10 9 0 0 0 0 0
7 1 161.6315 -27.6886 17.5180 1.5650 -4.8002 0.0649 1.6135 0.0569 70.8520 9.0508 0.0512 0.2236 -728.3857 1.7380 9 9 0 1 0 0 2
7 1 161.6315 -27.6886 2.6677 1.0949 -1.2488 0.2558 0.9577 0.1377 6.4040 3.9275 0.0512 0.2236 -728.3857 1.7380 9 9 0 0 0 0 2
7 1 161.6315 -27.6886 1.7864 0.0649 -22.1791 0.0721 3.1712 0.1067 14.2002 1.0111 0.0512 0.2236 -728.3857 1.7380 9 9 0 0 0 0 2
7 1 161.6315 -27.6886 7.1256 1.0587 -7.5790 0.4017 2.0517 0.1535 36.6456 8.5939 0.0512 0.2236 -728.3857 1.7380 9 9 0 1 0 0 2
7 1 161.6315 -27.6886 4.5680 0.0575 -12.5068 0.3692 11.0888 0.2090 126.9691 4.0218 0.0512 0.2236 -728.3857 1.7380 9 9 0 0 0 0 2
7 1 161.6315 -27.6886 8.6030 2.6726 0.6992 0.1177 1.1173 0.1127 24.0935 10.6714 0.0512 0.2236 -728.3857 1.7380 9 9 0 1 0 0 2
7 1 161.6315 -27.6886 2.0974 1.6865 1.8678 2.2701 2.1162 0.7957 11.1255 16.4932 0.0512 0.2236 -728.3857 1.7380 9 9 0 1 0 0 2
7 1 161.6315 -27.6886 0.1149 0.0249 -44.0147 8.5130 13.5083 5.4599 3.8892 2.7556 0.0512 0.2236 -728.3857 1.7380 9 9 0 0 0 0 2
7 1 161.6315 -27.6886 0.2567 0.0129 26.0364 2.1063 14.5603 1.7574 9.3677 1.6571 0.0512 0.2236 -728.3857 1.7380 9 9 0 0 0 0 2
8 1 161.5419 -27.6886 17.5383 0.3267 -4.9712 0.0418 1.6284 0.0453 71.5858 3.3628 0.0476 0.4372 -739.9733 1.3273 9 8 0 0 0 0 1
8 1 161.5419 -27.6886 7.4934 3.2329 0.0701 0.3509 1.6504 0.1632 31.0003 17.7621 0.0476 0.4372 -739.9733 1.3273 9 8 0 1 0 0 1
8 1 161.5419 -27.6886 4.2959 0.0566 -13.5053 0.3112 10.2217 0.1872 110.0700 3.4918 0.0476 0.4372 -739.9733 1.3273 9 8 0 1 0 0 1
8 1 161.5419 -27.6886 0.4093 0.0378 0.0343 1.3592 26.3582 1.0021 27.0415 3.6172 0.0476 0.4372 -739.9733 1.3273 9 8 0 1 0 1 1
8 1 161.5419 -27.6886 6.0722 0.3606 -8.4270 0.1482 1.6105 0.0851 24.5129 2.8277 0.0476 0.4372 -739.9733 1.3273 9 8 0 0 0 0 1
8 1 161.5419 -27.6886 2.3324 1.0166 0.9562 0.0750 0.9014 0.1246 5.2700 3.3429 0.0476 0.4372 -739.9733 1.3273 9 8 0 1 0 0 1
8 1 161.5419 -27.6886 1.3295 1.7548 2.7731 3.8339 2.2898 1.3225 7.6311 20.2962 0.0476 0.4372 -739.9733 1.3273 9 8 0 1 0 0 1
8 1 161.5419 -27.6886 1.8461 0.0517 -22.2880 0.0622 3.1276 0.0846 14.4734 0.8081 0.0476 0.4372 -739.9733 1.3273 9 8 0 0 0 0 1
8 1 161.5419 -27.6886 0.3403 0.0870 -11.9385 0.1109 0.5277 0.2960 0.4501 0.4321 0.0476 0.4372 -739.9733 1.3273 9 8 0 0 0 0 1
9 1 161.4522 -27.6886 15.9153 0.1212 -5.0760 0.0216 1.7454 0.0290 69.6323 1.6965 0.0486 0.1933 -701.9515 1.4824 8 8 0 1 0 0 3
9 1 161.4522 -27.6886 9.1400 0.0907 0.3432 0.0175 1.6700 0.0298 38.2614 1.0682 0.0486 0.1933 -701.9515 1.4824 8 8 0 0 0 0 3
9 1 161.4522 -27.6886 2.0578 0.0565 -22.3224 0.0662 3.2568 0.0882 16.7995 0.9285 0.0486 0.1933 -701.9515 1.4824 8 8 0 0 0 0 3
9 1 161.4522 -27.6886 4.9767 1.5799 -8.5921 0.2357 1.1671 0.1233 14.5587 6.6476 0.0486 0.1933 -701.9515 1.4824 8 8 0 1 0 0 3
